"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME"
"ENSG00000254254",68.9047023873055,1.26094492561919,0.289547883244686,2.19283077375149e-07,3.333591324518e-06,"LOC101929415","uncharacterized LOC101929415"
"ENSG00000057657",212.550090651255,1.07170048819088,0.237592343340029,2.21386134894467e-07,3.36268100955714e-06,"PRDM1","PR/SET domain 1"
"ENSG00000006283",62.9583391329057,-1.2764929867022,0.295323610082882,2.375213231207e-07,3.5862687604122e-06,"CACNA1G","calcium voltage-gated channel subunit alpha1 G"
"ENSG00000130600",108.306612799282,-1.15969330217117,0.262195971917386,2.39908446614975e-07,3.61615611843354e-06,"H19","H19 imprinted maternally expressed transcript"
"ENSG00000247311",17.5616775415092,2.28024190204742,0.55749415475115,2.48115681721049e-07,3.72404425500264e-06,NA,NA
"ENSG00000235513",28.1183400941859,-1.86066768297909,0.460888766177798,2.61007056627173e-07,3.89447114518307e-06,NA,NA
"ENSG00000077264",81.8085312879051,-1.06991066125238,0.24016447859669,2.82366420854036e-07,4.18851394010991e-06,"PAK3","p21 (RAC1) activated kinase 3"
"ENSG00000145911",65.4270395389794,-1.19966658896839,0.277109684109367,3.07659549798136e-07,4.54053661767938e-06,"N4BP3","NEDD4 binding protein 3"
"ENSG00000171877",91.1555748222807,-1.13092797637483,0.257974679923547,3.13174829660485e-07,4.61081713942462e-06,"FRMD5","FERM domain containing 5"
"ENSG00000112218",58.5457302572651,1.22929970801129,0.286320205706716,3.19953337968434e-07,4.70281041333719e-06,"GPR63","G protein-coupled receptor 63"
"ENSG00000019186",14.0872229571783,-3.32280770988011,0.877577301284432,3.69047616346742e-07,5.36035110838214e-06,"CYP24A1","cytochrome P450 family 24 subfamily A member 1"
"ENSG00000070808",23.584924139537,-1.97874791797468,0.502463107858629,3.93176227657267e-07,5.68951015894582e-06,"CAMK2A","calcium/calmodulin dependent protein kinase II alpha"
"ENSG00000048540",60.0636409221556,1.21305391799303,0.284992388759051,3.95846402915752e-07,5.72348087541023e-06,"LMO3","LIM domain only 3"
"ENSG00000150594",41.6508630080237,-1.80244673220091,0.458054289015833,4.01228718551311e-07,5.79186224232612e-06,"ADRA2A","adrenoceptor alpha 2A"
"ENSG00000165895",108.532413257965,-1.20220202584025,0.282333004085044,4.09048000053014e-07,5.88081083382538e-06,"ARHGAP42","Rho GTPase activating protein 42"
"ENSG00000108700",15.0222172443573,-3.14002289708878,0.83429045574477,5.10656716235363e-07,7.1888471680709e-06,"CCL8","C-C motif chemokine ligand 8"
"ENSG00000135604",21.3326992391999,2.03064218445795,0.528954586919291,5.81270271287888e-07,8.08809088856347e-06,"STX11","syntaxin 11"
"ENSG00000179300",68.2330829939528,2.89455905781375,0.759777636463703,5.80839560721826e-07,8.08809088856347e-06,"RTL3","retrotransposon Gag like 3"
"ENSG00000160145",42.1550062983378,-1.39242530688062,0.349441675170934,6.4094212536855e-07,8.83524028450928e-06,"KALRN","kalirin RhoGEF kinase"
"ENSG00000171385",119.48921805692,1.2482847484335,0.304744002621234,6.64650815731072e-07,9.12660226152086e-06,"KCND3","potassium voltage-gated channel subfamily D member 3"
"ENSG00000171189",62.9384936383177,1.63262382741426,0.426330905226121,7.05113477946598e-07,9.63003711489653e-06,"GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000164929",57.2130912637535,-1.1869702593943,0.289076232759756,7.92924635380527e-07,1.0705689464449e-05,"BAALC","BAALC binder of MAP3K1 and KLF4"
"ENSG00000167771",45.6100642640649,-1.25345402326507,0.311650045516339,8.72128735981904e-07,1.17038093079084e-05,"RCOR2","REST corepressor 2"
"ENSG00000072571",36.6269387766165,1.32753528246981,0.338286525715948,9.91237459566313e-07,1.31431567788983e-05,"HMMR","hyaluronan mediated motility receptor"
"ENSG00000107611",41.0813757794184,-1.30504511423806,0.336287909574882,1.25641355766763e-06,1.64502088019051e-05,"CUBN","cubilin"
"ENSG00000173947",78.0291562831632,-1.04762369880315,0.256031847971119,1.29351853091107e-06,1.68986099093471e-05,"PIFO","primary cilia formation"
"ENSG00000182836",24.8469719594695,2.53944427891161,0.719350403004749,1.60659510513098e-06,2.06690382597017e-05,"PLCXD3","phosphatidylinositol specific phospholipase C X domain containing 3"
"ENSG00000211448",662.623080833114,1.41834240102819,0.382385106291693,1.70349798794708e-06,2.18050200607281e-05,"DIO2","iodothyronine deiodinase 2"
"ENSG00000165105",33.6336623712784,-1.62833643639397,0.454860692160566,1.81644969050806e-06,2.31505991086951e-05,"RASEF","RAS and EF-hand domain containing"
"ENSG00000244490",75.21141963006,1.00430669032534,0.24962584090451,1.85831863423359e-06,2.3650237367244e-05,NA,NA
"ENSG00000115828",345.347457769175,1.01990777932942,0.25609835210712,2.08659272298032e-06,2.62727051088671e-05,"QPCT","glutaminyl-peptide cyclotransferase"
"ENSG00000066468",28.7027309762794,-1.77473832410474,0.513568462726868,2.44209757751131e-06,3.03823654436383e-05,"FGFR2","fibroblast growth factor receptor 2"
"ENSG00000129048",1441.80421863812,-1.22497242830788,0.325462305542214,2.49181665617348e-06,3.0935842755195e-05,"ACKR4","atypical chemokine receptor 4"
"ENSG00000154736",3780.4326807337,1.88247090370454,0.553344525742072,2.7642459185835e-06,3.4055893639993e-05,"ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif 5"
"ENSG00000243742",21.215124067659,-1.77994546976433,0.52168159107153,2.82501370485529e-06,3.47562885837987e-05,"RPLP0P2","ribosomal protein lateral stalk subunit P0 pseudogene 2"
"ENSG00000267480",24.2621647443061,1.95248062186848,0.577704273804502,2.90078107835935e-06,3.56143647828188e-05,NA,NA
"ENSG00000184985",66.8367067121622,1.01731485928944,0.262328347294758,3.06664178259767e-06,3.75727153764262e-05,"SORCS2","sortilin related VPS10 domain containing receptor 2"
"ENSG00000095585",21.1120703851335,-2.07038048728153,0.62245859297674,3.32787737994397e-06,4.04382689024561e-05,"BLNK","B cell linker"
"ENSG00000015520",17.5123743665671,-2.2546156322153,0.683499636713754,3.43347342747262e-06,4.16074126207594e-05,"NPC1L1","NPC1 like intracellular cholesterol transporter 1"
"ENSG00000198108",41.0007549390677,1.2021582793085,0.325544465960819,3.4322506564993e-06,4.16074126207594e-05,"CHSY3","chondroitin sulfate synthase 3"
"ENSG00000177575",10.1018449178699,3.07034550281362,1.04987350715819,3.65918842619137e-06,4.4011974148516e-05,"CD163","CD163 molecule"
"ENSG00000180672",133.246332941756,1.08583183585069,0.288418426563558,3.81776306186313e-06,4.57023849396179e-05,NA,NA
"ENSG00000106003",16.4280374117247,-2.15792725755822,0.660503540972947,3.8751557110563e-06,4.63269120416778e-05,"LFNG","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSG00000187634",61.9592976203908,-1.3463156506535,0.38307716675354,4.08420154700261e-06,4.8694771267052e-05,"SAMD11","sterile alpha motif domain containing 11"
"ENSG00000138135",37.8387909174327,-1.37811556607715,0.395505665138337,4.15245036762226e-06,4.94752330234966e-05,"CH25H","cholesterol 25-hydroxylase"
"ENSG00000163017",1159.24169534229,1.34547959027614,0.383883657716314,4.22693848908539e-06,5.02278069222129e-05,"ACTG2","actin gamma 2, smooth muscle"
"ENSG00000109674",47.912995312748,-1.18870583876812,0.330200766166373,4.89709621107278e-06,5.77271653691975e-05,"NEIL3","nei like DNA glycosylase 3"
"ENSG00000123405",13.5282883714337,-2.18815573274827,0.695737993474227,5.407748033187e-06,6.33259787833469e-05,"NFE2","nuclear factor, erythroid 2"
"ENSG00000173083",49.719189766556,1.13537167311548,0.314169333474427,5.49912195277121e-06,6.43110893632921e-05,"HPSE","heparanase"
"ENSG00000179862",55.1822577245081,1.17439612455853,0.329697542355237,5.79687892943244e-06,6.74376584177449e-05,"CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4"
"ENSG00000258016",41.5281519022186,1.17152464117588,0.328962024310512,5.86223109106825e-06,6.8108606278089e-05,NA,NA
"ENSG00000174680",14.3884905988289,2.34182407434988,0.760480392424543,5.93341884887253e-06,6.88005122861749e-05,NA,NA
"ENSG00000240859",51.3807385965425,1.05637323413757,0.289965935521358,6.24513095900546e-06,7.20382759061871e-05,"LOC100507642","uncharacterized LOC100507642"
"ENSG00000261425",22.7996302691635,-1.59171187929056,0.492878216294924,6.27152758166859e-06,7.22957575220158e-05,NA,NA
"ENSG00000102760",1136.37371741826,2.22564180448512,0.72210978927699,6.28956054713296e-06,7.24565543290168e-05,"RGCC","regulator of cell cycle"
"ENSG00000021645",35.9585461967663,1.54486901556338,0.475868623586063,6.38376111389799e-06,7.34463721930378e-05,"NRXN3","neurexin 3"
"ENSG00000101447",161.472923769107,1.03345290883789,0.282839631610312,6.39052620595607e-06,7.34765556836466e-05,"FAM83D","family with sequence similarity 83 member D"
"ENSG00000105088",53.27440409933,-1.1561863217446,0.326778850216172,6.6194162260413e-06,7.58624439704126e-05,"OLFM2","olfactomedin 2"
"ENSG00000128262",161.634633936318,1.08339939039979,0.301221517056154,6.76200892230791e-06,7.73236016212902e-05,"POM121L9P","POM121 transmembrane nucleoporin like 9, pseudogene"
"ENSG00000130032",46.2292743859099,-1.68410963576867,0.535065828748659,7.22906474529083e-06,8.21068102728583e-05,"PRRG3","proline rich and Gla domain 3"
"ENSG00000132518",5.65448134509574,3.30811148214968,1.64575502218884,7.29565366864855e-06,8.26514634326271e-05,"GUCY2D","guanylate cyclase 2D, retinal"
"ENSG00000165891",39.9858286802603,-1.28728416036612,0.383666806898237,8.05834929061022e-06,9.03686313304146e-05,"E2F7","E2F transcription factor 7"
"ENSG00000172399",18.9304784858734,1.92619718100171,0.632176018552155,8.08031734117408e-06,9.05577447566453e-05,"MYOZ2","myozenin 2"
"ENSG00000165125",29.860719395407,1.37176914107285,0.419914672264183,8.51889960901437e-06,9.51724168536045e-05,"TRPV6","transient receptor potential cation channel subfamily V member 6"
"ENSG00000100302",35.8435483868824,-1.5993484118644,0.513582999039655,8.88309539524071e-06,9.88676257258252e-05,"RASD2","RASD family member 2"
"ENSG00000249364",8.83902237779156,3.06746213263097,1.38340388186314,9.67817080137639e-06,0.000106978459929731,"LOC101928858","uncharacterized LOC101928858"
"ENSG00000145423",53.7231273314418,-1.19754177927813,0.354436338606522,9.69141011823974e-06,0.000107058098946259,"SFRP2","secreted frizzled related protein 2"
"ENSG00000179388",47.7428443812951,-1.38893186812549,0.439778848783376,1.13986070702301e-05,0.000124139157785729,"EGR3","early growth response 3"
"ENSG00000173110",13.4567394636124,-2.03715338247841,0.706272303701581,1.17498103204076e-05,0.0001274164944342,"HSPA6","heat shock protein family A (Hsp70) member 6"
"ENSG00000230417",33.440267087096,-1.3212277501435,0.41583744948974,1.2676827890081e-05,0.000136055416574669,"LINC00595","long intergenic non-protein coding RNA 595"
"ENSG00000144362",62.3731870347143,1.12144360539671,0.335044904633403,1.33095510346079e-05,0.000142329562932477,"PHOSPHO2","phosphatase, orphan 2"
"ENSG00000165899",27.8518508604922,1.44986232561711,0.478898259686036,1.4748672898375e-05,0.000156586598378259,"OTOGL","otogelin like"
"ENSG00000267528",18.3330549660109,-1.70227914315423,0.591678383693117,1.56584874205074e-05,0.000165355491266203,NA,NA
"ENSG00000273259",8.86070700527457,2.68010235471394,1.12663186229456,1.62035659672458e-05,0.000170603836097868,NA,NA
"ENSG00000064692",42.1988145588048,-1.20942177975867,0.382572049787422,1.79260043065807e-05,0.000186634531926672,"SNCAIP","synuclein alpha interacting protein"
"ENSG00000041353",59.9413636753617,-1.2326859831922,0.396021772978704,1.93255493516435e-05,0.000199915201776972,"RAB27B","RAB27B, member RAS oncogene family"
"ENSG00000179242",58.3349571944233,1.0680082745603,0.326878565340509,1.95746901970323e-05,0.000202138870073079,"CDH4","cadherin 4"
"ENSG00000169302",37.4407103503841,-1.22313753748427,0.393511188740547,2.00856956000275e-05,0.000206454418099704,"STK32A","serine/threonine kinase 32A"
"ENSG00000128285",6.62454484319499,-2.83495122607888,1.55875655561434,2.01090853143784e-05,0.000206575149138614,"MCHR1","melanin concentrating hormone receptor 1"
"ENSG00000132326",92.5615801601466,-1.01599878654527,0.312075952859789,2.31729512907918e-05,0.000235864216207652,"PER2","period circadian regulator 2"
"ENSG00000108387",19.0730152176232,1.54463507903795,0.550652799698526,2.33924443412576e-05,0.000237825418371491,"SEPTIN4","septin 4"
"ENSG00000004799",914.355356797056,1.95242136883823,0.7531963059889,2.58152409103117e-05,0.000258896658558417,"PDK4","pyruvate dehydrogenase kinase 4"
"ENSG00000100292",2399.32901515946,-1.02929567134073,0.322226058348548,2.67743442227734e-05,0.000267306494573001,"HMOX1","heme oxygenase 1"
"ENSG00000188916",53.1560729964787,1.5275820251337,0.552516475057194,2.6773532275084e-05,0.000267306494573001,"INSYN2A","inhibitory synaptic factor 2A"
"ENSG00000067798",705.200619339969,1.58738744163272,0.587869989208744,2.90628120769123e-05,0.000286894940928705,"NAV3","neuron navigator 3"
"ENSG00000185585",1446.0896089314,-1.21920690402459,0.412967730754376,3.12445817251041e-05,0.000306079582763706,"OLFML2A","olfactomedin like 2A"
"ENSG00000102575",34.5880613805615,-1.13555215256749,0.380109265428319,3.56829611921264e-05,0.000344236766998105,"ACP5","acid phosphatase 5, tartrate resistant"
"ENSG00000184156",16.2905027320746,1.76675245280874,0.702048690295052,3.7105372643974e-05,0.000356408454833104,"KCNQ3","potassium voltage-gated channel subfamily Q member 3"
"ENSG00000140600",11.2049352792477,-2.05558492424652,0.864978073993282,3.7414059388842e-05,0.00035917901927351,"SH3GL3","SH3 domain containing GRB2 like 3, endophilin A3"
"ENSG00000108924",56.2667482432722,1.03012301733509,0.335992711974257,3.83416445700933e-05,0.000367487367000553,"HLF","HLF transcription factor, PAR bZIP family member"
"ENSG00000145569",20.5333009211706,1.65130263866045,0.646738782913792,3.88181406528728e-05,0.000371452337282964,"OTULINL","OTU deubiquitinase with linear linkage specificity like"
"ENSG00000174808",48.3393467516108,1.03683686601233,0.34113377615145,4.05202075157023e-05,0.000386696611907518,"BTC","betacellulin"
"ENSG00000260802",6.72287625240909,2.52039126666594,1.48468375806972,4.0609938585557e-05,0.000387295753876435,"SERTM2","serine rich and transmembrane domain containing 2"
"ENSG00000184408",50.9607105298584,-1.178706397602,0.411719079352986,4.40933876008557e-05,0.000417428382831794,"KCND2","potassium voltage-gated channel subfamily D member 2"
"ENSG00000135917",50.640085679096,1.03827507793766,0.346087449697897,4.49141775468209e-05,0.000423616386952764,"SLC19A3","solute carrier family 19 member 3"
"ENSG00000171509",35.2175191866836,-1.33859580529324,0.496489391076054,4.5693443068845e-05,0.000430122968287273,"RXFP1","relaxin family peptide receptor 1"
"ENSG00000121621",31.7898339128654,-1.2348031536063,0.44237503542791,4.5811646934331e-05,0.000430935539905602,"KIF18A","kinesin family member 18A"
"ENSG00000253139",15.6377163985022,1.64513406215008,0.663123532295032,4.66699171221132e-05,0.00043795650688154,NA,NA
"ENSG00000175489",9.24945591049094,-2.23729402927519,1.05999627110325,4.76642736480501e-05,0.000445293248441315,"LRRC25","leucine rich repeat containing 25"
"ENSG00000170323",8.79451700455684,2.28864682183184,1.12918043226656,4.94832131298181e-05,0.000460346976474097,"FABP4","fatty acid binding protein 4"
"ENSG00000163485",45.7483631246228,-1.21002807406954,0.435640819645533,5.05519413320383e-05,0.000469550780718163,"ADORA1","adenosine A1 receptor"
"ENSG00000168918",16.1494278236713,-1.55658675610251,0.624434993362439,5.1218072018205e-05,0.000474248338034956,"INPP5D","inositol polyphosphate-5-phosphatase D"
"ENSG00000152463",7.53304362784869,2.30453404031017,1.21721496397397,5.62178980456333e-05,0.000515965716103249,"OLAH","oleoyl-ACP hydrolase"
"ENSG00000165495",15.3545165139475,-1.60726945891396,0.681762175168384,6.56219090593612e-05,0.000594585438519983,"PKNOX2","PBX/knotted 1 homeobox 2"
"ENSG00000142149",38.4026958448404,-1.10668512401676,0.403524249925638,7.26585481590829e-05,0.000652015833530748,"HUNK","hormonally up-regulated Neu-associated kinase"
"ENSG00000180287",29.4626816006437,1.39124131085896,0.568775256615837,7.57434298651482e-05,0.000676959289288461,"PLD5","phospholipase D family member 5"
"ENSG00000084710",10.3955672906212,-1.87223161361598,0.879218551265528,7.60180430416156e-05,0.000678729794464672,"EFR3B","EFR3 homolog B"
"ENSG00000164122",19.1552909274361,1.49339781330468,0.639118637264861,8.16486798392561e-05,0.000724264614514121,"ASB5","ankyrin repeat and SOCS box containing 5"
"ENSG00000185052",35.7445133371926,1.1582615214046,0.446745836384567,9.11117627930901e-05,0.000797048216820617,"SLC24A3","solute carrier family 24 member 3"
"ENSG00000039537",22.9514696547017,1.3348265168462,0.562712973732019,0.000100624338170307,0.00086954524280537,"C6","complement C6"
"ENSG00000171227",14.6393726919603,-1.52870630025973,0.703994133244211,0.000111537165595704,0.000957320200693461,"TMEM37","transmembrane protein 37"
"ENSG00000122679",10.3537728961175,-2.04212733659435,1.23210649403925,0.000115081636235617,0.000983946229420284,"RAMP3","receptor activity modifying protein 3"
"ENSG00000164106",26.2831807460503,1.12756141116719,0.446407039978217,0.000115571655921309,0.000987647759007682,"SCRG1","stimulator of chondrogenesis 1"
"ENSG00000176387",16.9402395576594,-1.6951573570489,0.84289404016248,0.000121448414980791,0.00103042387861034,"HSD11B2","hydroxysteroid 11-beta dehydrogenase 2"
"ENSG00000197210",18.1126741078645,1.36562834688115,0.608002153123301,0.000125637424803798,0.00106240874806681,NA,NA
"ENSG00000223764",25.8906395104203,-1.27479657646066,0.559711879505236,0.00014139060274676,0.00118098431418563,"LINC02593","long intergenic non-protein coding RNA 2593"
"ENSG00000206172",11.128942743142,-1.60367175083019,0.811331602336271,0.000148609673413922,0.00123142653714918,"HBA1","hemoglobin subunit alpha 1"
"ENSG00000073756",71.6187863533883,-1.01906049772903,0.402098225079163,0.00015192236148012,0.00125535846065152,"PTGS2","prostaglandin-endoperoxide synthase 2"
"ENSG00000139269",16.8061316737961,-1.27672706705899,0.56947066152034,0.000152227893457007,0.00125671245128933,"INHBE","inhibin subunit beta E"
"ENSG00000132321",24.9703629835386,-1.08996372914268,0.450364490105057,0.000162612850620818,0.00133129422374893,"IQCA1","IQ motif containing with AAA domain 1"
"ENSG00000141431",29.9970865250415,-1.07966959710715,0.445155138206551,0.000165248074771157,0.00135099820023737,"ASXL3","ASXL transcriptional regulator 3"
"ENSG00000139055",17.4969082640623,1.33039757774847,0.62159350502425,0.000169345718124485,0.00138386107104859,"ERP27","endoplasmic reticulum protein 27"
"ENSG00000154856",1452.33263228922,1.13608878189149,0.488144738332378,0.000176831900068675,0.00143512110664152,"APCDD1","APC down-regulated 1"
"ENSG00000268894",6.62892006232575,1.88494217945189,1.32817951412506,0.000180304916879973,0.00145930179305092,"PLCE1-AS1","PLCE1 antisense RNA 1"
"ENSG00000174944",21.3627616146361,1.13400124753413,0.496356872122655,0.000195092528074438,0.00156683410618769,"P2RY14","purinergic receptor P2Y14"
"ENSG00000135678",856.447171042049,1.00306687049056,0.412619567081397,0.000201179943381377,0.00161207469536089,"CPM","carboxypeptidase M"
"ENSG00000223949",17.3536129085222,-1.25205738440686,0.588792526335497,0.000205675142995858,0.00164364086121149,"ROR1-AS1","ROR1 antisense RNA 1"
"ENSG00000108688",14.1398192669592,-1.76631832249912,1.1067984559408,0.000208880915706624,0.00166550846092189,"CCL7","C-C motif chemokine ligand 7"
"ENSG00000215481",10.294167722731,1.55628613281373,0.856351189608938,0.000215946471634793,0.00171567682636492,NA,NA
"ENSG00000183454",5.80405429720127,-1.7678599344836,1.39588493195885,0.000230997263797934,0.00182057861263401,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A"
"ENSG00000248187",7.68968238451553,1.75382546244264,1.18799689718149,0.000238278454534604,0.00187131388308916,NA,NA
"ENSG00000108231",21.5529966561848,-1.29209439737884,0.648207921570419,0.000248156858908037,0.00194201624785509,"LGI1","leucine rich glioma inactivated 1"
"ENSG00000196196",27.9628424935569,1.06345827799303,0.474251928493032,0.000257454883131396,0.0020076954204985,"HRCT1","histidine rich carboxyl terminus 1"
"ENSG00000197943",21.5344880885531,1.12012874119769,0.517332281345518,0.00026047357401985,0.00202856087650841,"PLCG2","phospholipase C gamma 2"
"ENSG00000141469",53.4349858517907,-1.72249811341294,1.36207263014547,0.000261435534791661,0.00203426658892055,"SLC14A1","solute carrier family 14 member 1 (Kidd blood group)"
"ENSG00000260455",11.6947282001499,-1.48514840436893,0.852788180499536,0.000278811969050103,0.00215435676956354,NA,NA
"ENSG00000259426",29.0220285304691,1.15351277343072,0.562325670837004,0.000302277022124238,0.00231150717651125,"LOC145694","uncharacterized LOC145694"
"ENSG00000169297",9.59262411972398,-1.62055384176937,1.10697934790346,0.000318945069296877,0.00242849977441884,"NR0B1","nuclear receptor subfamily 0 group B member 1"
"ENSG00000137673",5.10259104562248,1.55346751879966,1.47329610164265,0.000320126286902705,0.00243540328299352,"MMP7","matrix metallopeptidase 7"
"ENSG00000203685",8.00329751307987,1.54724241057982,1.00243348370178,0.000337930719192162,0.00255551103545957,"STUM","stum, mechanosensory transduction mediator homolog"
"ENSG00000269289",8.28387672721943,1.60657149250766,1.14138574861171,0.000343878810860837,0.00259275644241863,"LOC100505851","uncharacterized LOC100505851"
"ENSG00000006788",10.2526701932687,1.59019711151392,1.11188075275038,0.000350248962493026,0.00263295205236813,"MYH13","myosin heavy chain 13"
"ENSG00000116690",24.9232575364343,1.2057701584552,0.630412961282814,0.000351212913657339,0.00263796287095464,"PRG4","proteoglycan 4"
"ENSG00000175928",11.393120792264,-1.2928836250258,0.768189728673453,0.000445065464176972,0.00323470151575734,"LRRN1","leucine rich repeat neuronal 1"
"ENSG00000237928",7.32033254092772,1.48975263357669,1.09305020622792,0.00046078419281906,0.00334073247437799,"NFIA-AS2","NFIA antisense RNA 2"
"ENSG00000183831",17.9297640777472,-1.20317157400556,0.693257245533098,0.000492019642571546,0.00354401968285091,"ANKRD45","ankyrin repeat domain 45"
"ENSG00000231246",5.97047806964849,1.47079587898446,1.19462142609596,0.000508499432399628,0.00364938852354442,"LINC02884","long intergenic non-protein coding RNA 2884"
"ENSG00000128594",19.0090147820574,-1.06532808748986,0.56079885930459,0.000509899142396593,0.00365516695127559,"LRRC4","leucine rich repeat containing 4"
"ENSG00000130592",19.9428510563427,-1.13190992904608,0.627629283589578,0.000514359474059825,0.00368548119115321,"LSP1","lymphocyte specific protein 1"
"ENSG00000254842",11.4560506545219,1.3752517111256,0.951257369670662,0.000542029213756992,0.00386190372741478,NA,NA
"ENSG00000136267",8.39920312056276,-1.41991314589088,1.09578817982986,0.000566946769518666,0.00401364829929396,"DGKB","diacylglycerol kinase beta"
"ENSG00000272796",17.6398351922324,-1.04087814384682,0.559753032959209,0.000587361329339091,0.00413999894469798,NA,NA
"ENSG00000219565",5.21226271711253,1.33397420187677,1.26789144467374,0.000675073642755573,0.00467648633195104,NA,NA
"ENSG00000166670",7.56974963457554,-1.35790968735864,1.08434422029934,0.000675353481710311,0.00467659879743272,"MMP10","matrix metallopeptidase 10"
"ENSG00000144648",25.4169628637996,1.06192504745289,0.619170865801517,0.000721033590287325,0.00495232556147404,"ACKR2","atypical chemokine receptor 2"
"ENSG00000064201",16.9793161701725,-1.00002781349227,0.554540173838877,0.000729758544127906,0.0050083738225815,"TSPAN32","tetraspanin 32"
"ENSG00000165388",13.1881157696866,-1.25081910234124,0.884200540782642,0.00074045179455073,0.00506803830521778,NA,NA
"ENSG00000172497",22.9671002406454,-1.00464736840552,0.567950236186897,0.000766470220162931,0.0052239524302384,"ACOT12","acyl-CoA thioesterase 12"
"ENSG00000070388",5.9575276913553,1.24806673185692,1.05646235971421,0.000924545239345965,0.00614090493868842,"FGF22","fibroblast growth factor 22"
"ENSG00000125657",13.3113211361906,-1.04250195703017,0.657115370636802,0.000944932422553043,0.00625524108526625,"TNFSF9","TNF superfamily member 9"
"ENSG00000188501",7.45164545314695,-1.23293695455198,1.05412576457328,0.000966837600459241,0.00637171837657778,"LCTL","lactase like"
"ENSG00000258457",8.33123919765764,-1.18436918442888,0.919197067120132,0.00100681945085275,0.00659600586321217,"LOC107984660","uncharacterized LOC107984660"
"ENSG00000057294",15.111801629899,1.04760729553223,0.707122374942827,0.00110075399262197,0.00711679175769181,"PKP2","plakophilin 2"
"ENSG00000254987",8.69544825153399,1.13808493295051,0.873034690985506,0.00111203775676258,0.00717666854955436,NA,NA
"ENSG00000079101",6.77227476534092,-1.15532556208431,1.1834765492214,0.00111455597896751,0.00718769088435574,"CLUL1","clusterin like 1"
"ENSG00000162267",7.85435692193134,1.16235033106751,1.14722451553158,0.00114321845705219,0.0073325519329584,"ITIH3","inter-alpha-trypsin inhibitor heavy chain 3"
"ENSG00000224080",9.11002675168505,1.10115853475365,0.846265811310445,0.00122558001558308,0.00778761284257143,NA,NA
"ENSG00000261121",7.00495128521542,-1.11361173280343,1.06417456849647,0.00137262036792725,0.00859670510860382,"LINC02473","long intergenic non-protein coding RNA 2473"
"ENSG00000223811",5.68486727536445,-1.02911409792303,1.09094235235614,0.00168725316478771,0.0102442020521898,NA,NA
"ENSG00000108602",7.42535751089135,-1.02033469606623,0.909757459078513,0.00180227700881721,0.0108423860337152,"ALDH3A1","aldehyde dehydrogenase 3 family member A1"
